file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles
45531,-0.196341,-0.056652,0.340463,-0.521862,5.79316,-1333.02809771,-1333.161334386535,,,,,,,,,,,0.070701,0.117169,-0.032629,0.094649,0.286358,-0.541299,0.446362,6.05695,-1333.02109333,-1333.146949840767,,0.1905961841834237,[C][S][C][=N][C][Branch1][C][Cl][=C][C][Branch1][#Branch1][N][C][C][C][Ring1][Ring1][=N][Ring1][O],CSC1=NC(Cl)=CC(NC2CC2)=N1
45532,-0.195804,-0.055992,0.338884,-0.521616,3.59193,-1334.2517428,-1334.40555568302,,,,,,,,,,,0.021853,0.095265,-0.032404,0.076944,0.297225,-0.622384,0.705044,11.39353,-1334.25110493,-1334.399676639832,,0.0173570805697654,[C][C][C][N][C][=C][C][Branch1][C][Cl][=N][C][Branch1][Ring1][S][C][=N][Ring1][=Branch2],CCCNC1=CC(Cl)=NC(SC)=N1
45533,-0.197831,-0.059148,0.348479,-0.521757,3.37421,-1448.68673129,-1448.871410584467,,,,,,,,,,,-0.025784,0.058724,-0.025502,0.005077,0.313918,-0.785966,0.832763,11.61613,-1448.70367732,-1448.883868754579,,-0.4611184223326993,[C][O][C][C][C][N][C][=C][C][Branch1][C][Cl][=N][C][Branch1][Ring1][S][C][=N][Ring1][=Branch2],COCCCNC1=CC(Cl)=NC(SC)=N1
45534,-0.193981,-0.046351,0.192797,-0.523281,1.46527,-930.479917,-930.610032964643,,,,,,,,,,,0.080888,0.140257,-0.024694,0.104372,0.191089,-0.549586,0.442473,1.87154,-930.46490556,-930.587553702654,,0.4084762938390903,[C][O][C][=C][C][Branch1][Ring1][O][C][=N][C][Branch1][Ring1][S][C][=N][Ring1][#Branch2],COC1=CC(OC)=NC(SC)=N1
45536,-0.212281,-0.085718,0.210283,-0.524658,0.73975,-3276.05714253,-3276.115590904544,,,,,,,,,,,0.011934,0.079215,-0.039412,0.062235,0.207305,-0.634709,0.667646,3.48973,-3276.07950712,-3276.133185143069,,-0.6085628584914143,[C][S][C][=N][C][=C][C][Branch1][C][Br][=N][Ring1][#Branch1],CSC1=NC=CC(Br)=N1
45537,-0.202725,-0.066323,0.43599,-0.529063,1.03253,-776.76597579,-776.841469227545,,,,,,,,,,,0.107376,0.146484,-0.022304,0.138457,0.381138,-0.597068,0.562309,2.17972,-776.7535272,-776.820958397287,,0.3387385824889844,[C][S][C][=N][C][=C][C][Branch1][C][O][=N][Ring1][#Branch1],CSC1=NC=CC(O)=N1
45539,-0.192085,-0.034773,0.342925,-0.523781,3.05498,-1063.8914267,-1064.1407353221,,,,,,,,,,,0.075337,0.122624,-0.028138,0.099853,0.28105,-0.541637,0.472099,6.17845,-1063.87144738,-1064.114524523545,,0.5436572765185747,[C][S][C][=N][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=N][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=N][Ring1][=C],CSC1=NC(NC(C)C)=NC(NC(C)C)=N1
45540,-0.193872,-0.0345,0.350306,-0.525936,2.69339,-1024.61570218,-1024.839430090219,,,,,,,,,,,0.076257,0.126458,-0.027467,0.10053,0.291331,-0.545373,0.471946,5.24051,-1024.59592153,-1024.812599831009,,0.5382512671508084,[C][C][N][C][=N][C][Branch1][#Branch1][N][C][Branch1][C][C][C][=N][C][Branch1][Ring1][S][C][=N][Ring1][N],CCNC1=NC(NC(C)C)=NC(SC)=N1
45542,-0.179624,-0.052477,0.433987,-0.52362,1.59901,-908.25479793,-908.356554755688,,,,,,,,,,,0.107026,0.136389,-0.000995,0.131775,0.383809,-0.582294,0.40144,1.39545,-908.23756218,-908.329079101745,,0.4690019932483866,[C][S][C][=N][C][Branch1][C][O][=C][C][=C][NH1][C][Ring1][Branch1][=N][Ring1][#Branch2],CSC1=NC(O)=C2C=C[NH1]C2=N1
45543,-0.206278,-0.098199,0.36786,-0.517137,1.30982,-3423.57052779,-3423.644049098004,,,,,,,,,,,0.061199,0.105496,-0.036333,0.087921,0.313163,-0.506256,0.503162,2.33871,-3423.59481373,-3423.6626930076,,-0.6608447133407357,[C][S][C][=N][C][=C][C][Branch1][C][Br][=N][NH1][C][Ring1][=Branch1][=N][Ring1][#Branch2],CSC1=NC=C2C(Br)=N[NH1]C2=N1
45544,-0.20628,-0.097975,0.368285,-0.517281,1.36127,-1308.63065736,-1308.705821951689,,,,,,,,,,,0.063673,0.128166,-0.034045,0.09051,0.312616,-0.506153,0.511108,1.21589,-1308.65366965,-1308.723140474322,,-0.6261874231899166,[C][S][C][=N][C][=C][C][Branch1][C][Cl][=N][NH1][C][Ring1][=Branch1][=N][Ring1][#Branch2],CSC1=NC=C2C(Cl)=N[NH1]C2=N1
45545,-0.203479,-0.065091,0.204323,-0.554604,4.2622,-1296.42321695,-1296.50897190761,,,,,,,,,,,0.056026,0.116665,-0.041624,0.078745,0.185379,-0.479022,0.443845,2.13044,-1296.43374171,-1296.513243583974,,-0.2863892443587196,[C][S][C][=N][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][Ring1][#Branch2],CSC1=NC2=CC(Cl)=CC=C2O1
45546,-0.193038,-0.057015,0.436607,-0.521254,2.68783,-948.68666186,-948.838982174167,,,,,,,,,,,0.085981,0.12471,-0.02997,0.103429,0.386485,-0.54934,0.500396,2.11773,-948.67532834,-948.820439155109,,0.3083964127198304,[C][S][C][=N][C][Branch1][C][O][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][C][N][C][Ring1][#Branch1],CSC1=NC(O)=C2C(=N1)CCNC2
45548,-0.197267,-0.082655,0.438892,-0.522016,3.58468,-3523.20198512,-3523.336565197298,,,,,,,,,,,-0.052894,0.035637,-0.052539,-0.019805,0.376914,-0.764467,0.739962,3.82742,-3523.27321997,-3523.401613613712,,-1.9383715033529896,[C][S][C][=N][C][=C][Branch1][O][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][Br][C][=N][Ring1][N],CSC1=NC=C(NC(=O)[C@H1](C)Br)C=N1
45549,-0.190765,-0.08018,0.438509,-0.556946,2.17902,-776.74464388,-776.818937774952,,,,,,,,,,,0.097338,0.14444,-0.013387,0.127823,0.402699,-0.613625,0.392392,0.66879,-776.74220469,-776.810039266355,,0.0663727990904964,[C][S][C][=N][C][=C][Branch1][C][O][C][=N][Ring1][#Branch1],CSC1=NC=C(O)C=N1
45550,-0.192394,-0.088787,0.38683,-0.520786,2.271,-1668.86207683,-1669.069953105892,,,,,,,,,,,0.03206,0.032933,-0.079721,0.04754,0.39125,-0.512465,0.21548,2.16068,-1668.89513227,-1669.096923439072,,-0.8994715778399529,[C][=C][Branch1][#C][C][O][C][=C][N][=C][Branch1][Ring1][S][C][N][=C][Ring1][Branch2][O][C][=C][N][=C][Branch1][Ring1][S][C][N][=C][Ring1][Branch2],C=C(COC1=CN=C(SC)N=C1)OC2=CN=C(SC)N=C2
45551,-0.190018,-0.079578,0.440765,-0.533501,2.5095,-1429.27748452,-1429.424564674914,,,,,,,,,,,-0.04298,0.033499,-0.044886,0.017264,0.372635,-0.745841,1.022323,9.15629,-1429.32356858,-1429.463681783848,,-1.2539933566630477,[C][S][C][=N][C][=C][Branch1][=Branch2][O][C][C@H1][Branch1][C][O][C][Cl][C][=N][Ring1][N],CSC1=NC=C(OC[C@H1](O)CCl)C=N1
45552,-0.203499,-0.083724,0.197693,-0.509429,1.77509,-701.54866787,-701.620235304107,,,,,,,,,,,0.089449,0.133881,-0.018805,0.116356,0.188837,-0.502637,0.365174,2.92246,-701.54995867,-701.61603025327,,-0.0351239587997955,[C][S][C][=C][N][=C][C][=N][Ring1][=Branch1],CSC1=CN=CC=N1
45553,-0.219342,-0.077533,0.224262,-0.50805,2.8432,-1161.11861926,-1161.1788881242,,,,,,,,,,,0.068157,0.109703,-0.043554,0.092566,0.171217,-0.53753,0.408821,2.28125,-1161.12617926,-1161.179863847652,,-0.2057151600003326,[C][S][C][=C][C][Branch1][C][Cl][=N][C][=N][Ring1][#Branch1],CSC1=CC(Cl)=NC=N1
45554,-0.197434,-0.110039,0.213616,-0.515929,2.39729,-948.43714161,-948.569695779677,,,,,,,,,,,0.037769,0.084372,-0.035804,0.057751,0.177282,-0.507188,0.219457,1.4905,-948.47864697,-948.605737241329,,-1.1294023509592852,[C][S][C][=N][N][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][N],CSC1=NN=CC(C2=CC=CC=C2)=N1
45555,-0.20582,-0.068076,0.438189,-0.596244,2.81333,-949.41838758,-949.532125162261,,,,,,,,,,,0.005801,0.090573,-0.0188,0.036739,0.406168,-0.612915,0.493938,2.68484,-949.4430315,-949.550959042982,,-0.6705857071204573,[N][C@@H1][Branch1][=Branch2][C][S][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],N[C@@H1](CSCC(=O)O)C(=O)O
45556,-0.195943,-0.043742,0.442077,-0.61269,2.33675,-1083.25718568,-1083.439596479672,,,,,,,,,,,0.068979,0.088246,-0.07002,0.047955,0.395993,-0.620719,0.302148,4.24122,-1083.24794918,-1083.423492750185,,0.2513344015011625,[N][C@@H1][Branch1][=C][C][C][S][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],N[C@@H1](CCSC[C@H1](N)C(=O)O)C(=O)O
45558,-0.183448,-0.048744,0.435507,-0.670952,0.91952,-1031.06963478,-1031.270992816176,,,,,,,,,,,0.078234,0.087078,-0.049059,0.092127,0.386105,-0.671591,0.308582,1.56197,-1031.06151846,-1031.253588127195,,0.2208531835199776,[C][C][=C][C][=C][Branch1][=N][C][S][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][=C][Ring1][=C],CC1=CC=C(CSC[C@H1](N)C(=O)O)C=C1
45559,-0.193869,-0.04917,0.42898,-0.735599,4.09628,-957.03922859,-957.259621700979,,,,,,,,,,,0.018431,0.091065,-0.006432,0.044043,0.408077,-0.748671,0.371305,6.16801,-957.0469799,-957.260406913856,,-0.2109208964100894,[C][C][=C][C][=C][Branch1][#Branch2][C][S][C][C@H1][Branch1][C][N][C][O][C][=C][Ring1][=N],CC1=CC=C(CSC[C@H1](N)CO)C=C1
45560,-0.220372,-0.118781,0.447598,-0.568675,5.24255,-1517.41409213,-1517.645727932064,,,,,,,,,,,0.023642,0.035327,-0.051306,0.035351,0.445299,-0.572949,0.175922,14.15329,-1517.4634663,-1517.692224147461,,-1.3435205398690362,[C][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][C][C][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O],CC(=O)N[C@@H1](CSC1=CC=C([N+1](=O)[O-1])C=C1)C(=O)NCC(=O)O
45561,-0.210774,-0.070561,0.446013,-0.561632,8.39384,-1671.44538464,-1671.749944169625,,,,,,,,,,,0.046734,0.046989,-0.08859,0.048549,0.433479,-0.578671,0.331849,7.09681,-1671.46099233,-1671.759227402266,,-0.4247008525906633,[C][C@H1][Branch1][C][O][C][=Branch1][C][=O][S][C][C@H1][Branch1][P][N][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O],C[C@H1](O)C(=O)SC[C@H1](NC(=O)CC[C@H1](N)C(=O)O)C(=O)NCC(=O)O
45562,-0.199714,-0.035763,0.548347,-0.531736,4.98211,-1106.50623964,-1106.724721018733,,,,,,,,,,,0.089713,0.110438,-0.022413,0.101897,0.530564,-0.56466,0.686079,11.99639,-1106.48114818,-1106.692504246348,,0.682763718063059,[C][S][C][C@H1][Branch1][#C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O],CSC[C@H1](NC(=O)OC(C)(C)C)C(=O)O
45563,-0.195308,-0.062618,0.525787,-0.520187,4.13374,-1606.31900943,-1606.692275325015,,,,,,,,,,,0.05557,0.055153,-0.059897,0.065758,0.495697,-0.541183,0.201948,8.73364,-1606.32712212,-1606.692311273018,,-0.2207544075889586,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][#Branch1][C][S][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O],CC(C)(C)OC(=O)N[C@@H1](CSCC1C2=CC=CC=C2C3=CC=CC=C31)C(=O)O
45564,-0.196782,-0.062098,0.505148,-0.531217,2.0007,-1488.51547418,-1488.808743506713,,,,,,,,,,,0.05086,0.05136,-0.065926,0.061031,0.492129,-0.533773,0.287239,3.5629,-1488.5274593,-1488.813197549694,,-0.3261271003189929,[C][S][C][C@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O],CSC[C@H1](NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C31)C(=O)O
45565,-0.192841,-0.059077,0.526538,-0.507578,1.61819,-1527.78503389,-1528.106571070046,,,,,,,,,,,0.054015,0.053516,-0.062588,0.063824,0.501311,-0.545984,0.233283,3.83062,-1527.79442363,-1528.107639163798,,-0.2555042151389254,[C][C][S][C][C@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O],CCSC[C@H1](NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C31)C(=O)O
45566,-0.19376,-0.064575,0.514345,-0.523808,3.09664,-1680.1146879,-1680.457359497961,,,,,,,,,,,0.040261,0.040277,-0.081952,0.047529,0.51036,-0.517176,0.144546,1.85246,-1680.13373132,-1680.46782726586,,-0.5181905016169799,[O][=C][Branch2][Ring1][Ring2][N][C@@H1][Branch1][O][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N],O=C(N[C@@H1](CSC1=CC=CC=C1)C(=O)O)OCC2C3=CC=CC=C3C4=CC=CC=C42
45567,-0.186637,-0.067499,0.548792,-0.658246,3.87764,-1833.82598519,-1834.22833493064,,,,,,,,,,,0.050197,0.050118,-0.060986,0.054804,0.502878,-0.599658,0.188473,3.33126,-1833.84311623,-1834.237622895719,,-0.4661527294425795,[C][O][C][=C][C][=C][Branch2][Ring2][#Branch1][C][S][C][C@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O][C][=C][Ring2][Ring1][#C],COC1=CC=C(CSC[C@H1](NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C42)C(=O)O)C=C1
45568,-0.229021,-0.06182,0.489716,-0.507689,2.60665,-1638.89149184,-1639.191273790779,,,,,,,,,,,-0.055404,0.022498,-0.074579,-0.010669,0.492639,-0.606684,0.684104,12.48486,-1638.97063179,-1639.25691589869,,-2.1534771794472465,[O][=C][Branch2][Ring1][#Branch2][N][C@@H1][Branch1][P][C][S][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(N[C@@H1](CSC(=O)OCC1=CC=CC=C1)C(=O)O)OCC2=CC=CC=C2
45569,-0.190563,-0.061836,0.48328,-0.646219,2.52219,-1950.239552,-1950.685141839452,,,,,,,,,,,-0.035566,0.01169,-0.051352,-0.011234,0.517511,-0.598549,0.471943,9.11714,-1950.29848767,-1950.73584421286,,-1.6036985163695254,[O][=C][Branch2][Ring1][S][N][C@@H1][Branch2][Ring1][=Branch1][C][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N],O=C(N[C@@H1](CSC(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)O)OCC3C4=CC=CC=C4C5=CC=CC=C53
45570,-0.191903,-0.063628,0.506177,-0.507916,3.57119,-2181.09601811,-2181.618084314005,,,,,,,,,,,-0.021659,0.009478,-0.026877,-0.000189,0.5334,-0.498019,0.352208,10.01963,-2181.14607308,-2181.658362669001,,-1.3620457886705235,[O][=C][Branch2][Ring2][#Branch2][N][C@@H1][Branch2][Ring1][S][C][S][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N],O=C(N[C@@H1](CSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O)OCC4C5=CC=CC=C5C6=CC=CC=C64
45571,-0.199654,-0.060149,0.436088,-0.743436,4.92561,-1647.4621358,-1647.77306634186,,,,,,,,,,,0.050074,0.049989,-0.075326,0.049477,0.420322,-0.664778,0.214896,6.58349,-1647.47159675,-1647.774195545322,,-0.2574419104485807,[N][C][=N][C][=N][C][=C][Ring1][=Branch1][N][=C][N][Ring1][Branch1][C@@H1][O][C@H1][Branch1][=C][C][S][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O][C@@H1][Branch1][C][O][C@H1][Ring1][#C][O],NC1=NC=NC2=C1N=CN2[C@@H1]3O[C@H1](CSCC[C@H1](N)C(=O)O)[C@@H1](O)[C@H1]3O
45572,-0.189534,-0.062955,0.434267,-0.667822,4.22383,-1458.97207097,-1459.270490109512,,,,,,,,,,,0.070194,0.095993,-0.040493,0.092521,0.415858,-0.658669,0.354985,6.33945,-1458.97158106,-1459.263950600968,,0.0133309410084225,[N][C][C][C][S][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O],NCCCSC[C@H1]1O[C@@H1](N2C=NC3=C(N)N=CN=C32)[C@H1](O)[C@@H1]1O
45573,-0.197172,-0.082942,0.429739,-0.684701,3.52796,-4459.59129467,-4459.847927612038,,,,,,,,,,,-0.034457,0.043713,-0.037803,0.002794,0.403407,-0.645007,0.577392,7.74183,-4459.64842762,-4459.898222248872,,-1.5546447024464158,[C][/C][Branch1][C][Cl][=C][/C][S][C][=N][C][=C][Branch1][=C][C][=Branch1][C][=O][NH1][C][=Branch1][C][=O][N][Ring1][Branch2][C][N][Ring1][N][C][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1],C/C(Cl)=C/CSC1=NC2=C(C(=O)[NH1]C(=O)N2C)N1CC3=CC=CC(Br)=C3
45574,-0.185116,-0.085215,0.434811,-0.573224,2.74125,-1404.09118745,-1404.500613674949,,,,,,,,,,,0.051083,0.058393,-0.036358,0.05846,0.390167,-0.598813,0.253492,12.47257,-1404.11450086,-1404.517973886034,,-0.6343811995072955,[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][C][/C][Branch1][C][C][=C][/C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O],CC(C)=CCC/C(C)=C/CC/C(C)=C/CSC1=CC=CC=C1C(=O)O
45575,-0.181907,-0.04014,0.209865,-0.521511,1.49789,-786.06164919,-786.212575099161,,,,,,,,,,,0.004619,0.10903,0.001647,0.036073,0.188703,-0.518366,0.524346,3.84326,-786.07792276,-786.217924601501,,-0.442820113268721,[C][/C][=C][/C][S][C][=C][C][=C][C][=C][Ring1][=Branch1],C/C=C/CSC1=CC=CC=C1
45576,-0.209264,-0.08794,0.238574,-0.481648,4.98817,-1273.87972221,-1274.130756806812,,,,,,,,,,,-0.019905,0.036485,-0.035907,0.003622,0.186599,-0.456661,0.396029,7.41452,-1273.93456798,-1274.177901220651,,-1.492408247474254,[C][N][C][Branch1][=N][S][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][#C][C][=C][C][=N][C][=C][Ring1][=Branch1],CN1C(SC/C=C/C2=CC=CC=C2)=NN=C1C3=CC=NC=C3
45577,-0.201837,-0.082763,0.351884,-0.680464,6.63286,-1289.89139065,-1290.12765131467,,,,,,,,,,,-0.038425,0.030741,-0.043155,-0.011909,0.320605,-0.661898,0.414636,4.79437,-1289.95382908,-1290.181434896856,,-1.6990121187342608,[N][N][C][Branch1][=N][S][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring1][#C][C][=C][C][=N][C][=C][Ring1][=Branch1],NN1C(SC/C=C/C2=CC=CC=C2)=NN=C1C3=CC=NC=C3
45578,-0.197375,-0.059952,0.206464,-0.481361,1.77575,-1206.34717538,-1206.460832423435,,,,,,,,,,,0.006086,0.107259,-0.005153,0.0368,0.165725,-0.495215,0.475678,4.20686,-1206.37100183,-1206.476137409617,,-0.6483415309531312,[Cl][/C][=C][/C][S][C][=C][C][=C][C][=C][Ring1][=Branch1],Cl/C=C/CSC1=CC=CC=C1
45579,-0.21153,-0.064163,0.433346,-0.520352,4.36312,-1487.3883932,-1487.601006591149,,,,,,,,,,,-0.022734,0.082451,-0.050266,0.009495,0.41208,-0.553172,0.463247,5.39146,-1487.43032573,-1487.635226970052,,-1.1410260738283675,[O][=C][Branch1][C][O][C][S][C][Branch1][Branch2][S][C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][O],O=C(O)CSC1(SCC(=O)O)CCCCC1
45580,-0.214425,-0.049465,0.246263,-0.536895,1.30807,-824.37807231,-824.556017482607,,,,,,,,,,,0.078591,0.132695,-0.004949,0.121387,0.188198,-0.454151,0.674036,6.56804,-824.35818552,-824.529916114373,,0.5411394426896416,[C][C][=Branch1][C][=O][S][C@@H1][C][C@@H1][C][C][C@H1][Ring1][=Branch1][C][Ring1][Branch1],CC(=O)S[C@@H1]1C[C@@H1]2CC[C@H1]1C2
45581,-0.22369,-0.140977,0.304265,-0.303394,4.31563,-1116.38248922,-1116.47852634919,,,,,,,,,,,0.001213,0.016391,-0.074315,0.017106,0.262104,-0.365668,0.24328,5.73255,-1116.45578364,-1116.547723231612,,-1.99441446261758,[C][=C][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1],C=CSC1=CC=C([N+1](=O)[O-1])C=C1[N+1](=O)[O-1]
45582,-0.235396,-0.137317,0.468347,-0.442272,2.44449,-1041.26418467,-1041.357866083497,,,,,,,,,,,0.019415,0.068872,-0.054273,0.037076,0.463083,-0.437089,0.179833,6.37234,-1041.3254943,-1041.414919100873,,-1.6682963419264292,[C][O][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][S][C][#N],COC1=CC([N+1](=O)[O-1])=CC=C1SC#N
45583,-0.216434,-0.06516,0.433413,-0.69888,7.51553,-1773.53264773,-1774.188790188576,,,,,,,,,,,-0.030583,0.043589,-0.031585,0.013163,0.423887,-0.705334,0.516317,14.65354,-1773.5961975,-1774.245396516651,,-1.7292527914702371,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@][Branch1][C][C][C][=Branch2][Ring2][=Branch2][=C][C@@H1][Branch1][Ring2][S][C][#N][C@@H1][C@H1][Ring1][#Branch2][C][C][C@][Branch1][C][C][C@@H1][Branch1][=N][C@@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C@@H1][Ring2][Ring1][C][Ring1][=C][C][Ring2][Ring1][=C],CC(=O)O[C@H1]1CC[C@]2(C)C(=C[C@@H1](SC#N)[C@@H1]3[C@H1]2CC[C@]4(C)[C@@H1]([C@@H1](C)CCCC(C)C)CC[C@@H1]34)C1
45585,-0.197094,-0.064431,0.42163,-0.592005,4.36087,-1044.71455945,-1044.857587846662,,,,,,,,,,,-0.023257,0.063644,-0.033796,0.018185,0.434606,-0.576722,0.615826,13.47311,-1044.74128768,-1044.877833353565,,-0.7273018665269976,[C][O][C][=C][C][Branch1][Ring2][S][C][#N][=C][C][=C][Ring1][=Branch2][N][C][Branch1][C][C][=O],COC1=CC(SC#N)=CC=C1NC(C)=O
45586,-0.220283,-0.059432,0.446487,-0.619819,5.50003,-836.85202737,-836.945092543245,,,,,,,,,,,-0.007879,0.08802,-0.023154,0.02934,0.423929,-0.635662,0.558517,11.45817,-836.86989141,-836.956896181044,,-0.4860983924417181,[C][C][=C][C][Branch1][Ring2][S][C][#N][=C][C][=C][Ring1][=Branch2][O],CC1=CC(SC#N)=CC=C1O
45587,-0.196001,-0.05421,0.26466,-0.451812,4.96674,-951.27433757,-951.397578731136,,,,,,,,,,,-0.012579,0.096531,-0.023049,0.027616,0.285908,-0.441333,0.607548,13.12204,-951.29451112,-951.410264623811,,-0.5489424690525856,[C][O][C][=C][C][=C][Branch1][Ring2][S][C][#N][C][=C][Ring1][=Branch2][O][C],COC1=CC=C(SC#N)C=C1OC
45588,-0.207176,-0.119559,0.463502,-0.687338,5.65196,-950.00410591,-950.104562815802,,,,,,,,,,,0.033914,0.086588,-0.04024,0.05276,0.326725,-0.687016,0.192197,9.83747,-950.04848657,-950.144434591866,,-1.2076421392600445,[C][C][#C][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],CC#CSC1=CC=C([N+1](=O)[O-1])C=C1
45589,-0.236615,-0.126488,0.28882,-0.517563,5.75781,-987.18845,-987.288879037091,,,,,,,,,,,0.030503,0.055913,-0.047007,0.046834,0.167811,-0.510283,0.168543,10.05428,-987.23817024,-987.334662514242,,-1.3529374506415248,[C][C][=Branch1][C][=O][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2],CC(=O)SC1=CC=C([N+1](=O)[O-1])C=C1
45590,-0.209826,-0.056257,0.197046,-0.663363,0.73974,-822.02684105,-822.152574343343,,,,,,,,,,,0.073562,0.110121,-0.02423,0.100341,0.157292,-0.663812,0.542324,4.028,-822.01905896,-822.13901166491,,0.2117584509893978,[C][C][=Branch1][C][=O][S][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],CC(=O)SC1=CC=C(C)C=C1
45593,-0.186895,-0.048336,0.205774,-0.48274,7.41745,-856.22405607,-856.356114873136,,,,,,,,,,,-0.003882,0.090087,-0.01997,0.031801,0.192617,-0.458894,0.548671,14.49343,-856.23676566,-856.362922263413,,-0.3458406534896146,[C][N][Branch1][C][C][C][=C][C][=C][Branch1][Ring2][S][C][#N][C][=C][Ring1][=Branch2],CN(C)C1=CC=C(SC#N)C=C1
